
"1803427225821155821","Wed Jun 19 13:58:51 +0000 2024","0","Yuk siapa yang mau temenan sama BA IndiHome? :)","1803427225821155821","","","in","20.↑","0","1","0","https://x.com/faxtui/status/1803427225821155821","1758821834060132352","faxtui"
"1803615117466280389","Thu Jun 20 02:25:28 +0000 2024","0","ini internet indihome knp lagiii sikkkk","1803615117466280389","","","in","@the__and.y ₊˚⊹ ᰔ","0","1","0","https://x.com/liljiseongp/status/1803615117466280389","1516659424601190400","liljiseongp"
"1803856759947448495","Thu Jun 20 18:25:40 +0000 2024","0","ni indihome gue kenapa lagi sih?? tadi mau bayar jam 11 gabisa baru bisa bayar jam setengah 1 tadi otomatis kena denda. trus sekarang gabisa dipake hadehhh","1803856759947448495","","","in","cawang, jaktim","0","5","0","https://x.com/ecst4shit/status/1803856759947448495","1237630954018992130","ecst4shit"
"1803266222039113949","Wed Jun 19 03:19:05 +0000 2024","2","knapaaa sii ini indihome masih pagi lohhh arrrrggghh","1803266222039113949","","","in","Yogyakarta","0","1","0","https://x.com/asadilara_/status/1803266222039113949","1009639078386495489","asadilara_"
"1803799435186766052","Thu Jun 20 14:37:52 +0000 2024","0","jelek bgt anjg indihome lemot","1803799435186766052","","","in","Edinburgh","0","1","0","https://x.com/kikumiey/status/1803799435186766052","1654039748695199749","kikumiey"
"1803838186356879758","Thu Jun 20 17:11:51 +0000 2024","0","apa cona pas banget jam 12.10 indihome mati","1803838186356879758","","","in","Hell","0","2","0","https://x.com/cheesycheezz/status/1803838186356879758","736609825023352832","cheesycheezz"
"1803449115797594315","Wed Jun 19 15:25:50 +0000 2024","0","provider inisial indihome lemot bgt tai","1803449115797594315","","","in","🇵🇸","0","2","0","https://x.com/selissante/status/1803449115797594315","1411622739924774913","selissante"
"1803429226802217282","Wed Jun 19 14:06:48 +0000 2024","0","Benerin apa aplikasi IndiHome kalian susah banget di akses masuk. Kaco kaco lah @IndiHomeCare https://t.co/egG00jl71I","1803429226802217282","https://pbs.twimg.com/media/GQcRUxuaIAQ78Eb.jpg","","in","Monad","0","1","0","https://x.com/hunter_waitsee/status/1803429226802217282","1667099323212136448","hunter_waitsee"
"1803467983681102118","Wed Jun 19 16:40:48 +0000 2024","0","Tolong bantuannya dong @IndiHomeCare @IndiHome lagi asik2.. tiba2 jaringan wifi hilang dan muncul notifikasi LOS warna merah https://t.co/dJdktHbwhF","1803467983681102118","https://pbs.twimg.com/media/GQc0kZ7aIAAEyLS.jpg","","in","Indonesia tanah air beta","0","0","0","https://x.com/Alvinsaimima/status/1803467983681102118","123182786","Alvinsaimima"
"1803862773941833738","Thu Jun 20 18:49:34 +0000 2024","0","bener bener u yh indihome gua lg ngerjain askeppp woilaaa https://t.co/ce24IpIqsD","1803862773941833738","https://pbs.twimg.com/media/GQibohtakAIsuAk.jpg","","in","","0","1","0","https://x.com/flyinm0od/status/1803862773941833738","1275029590646243328","flyinm0od"
"1803866508315234354","Thu Jun 20 19:04:24 +0000 2024","0","indihome knp sih anj","1803866508315234354","","","in","","0","1","0","https://x.com/mayaumiyau/status/1803866508315234354","1296876054666080258","mayaumiyau"
"1803675988091388190","Thu Jun 20 06:27:20 +0000 2024","0","banyak banget orang IndiHome anjir pada disini","1803675988091388190","","","in","Jakarta Capital Region","0","1","0","https://x.com/Ihyanursamsie/status/1803675988091388190","1230913979444158464","Ihyanursamsie"
